text,label,label_name
"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066364589",1,spam
"Alright, see you in a bit",0,ham
Nope but i'm going home now then go pump petrol lor... Like going 2 rain soon...,0,ham
All will come alive.better correct any good looking figure there itself..,0,ham
She told to hr that he want posting in chennai:)because i'm working here:),0,ham
"Nothing. I meant that once the money enters your account here, the bank will remove its flat rate. Someone transfered  &lt;#&gt;  to my account and  &lt;#&gt; dollars got removed. So the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos...",0,ham
Tell me pa. How is pain de.,0,ham
Are you comingdown later?,0,ham
Thats cool. Where should i cum? On you or in you? :),0,ham
Daddy will take good care of you :),0,ham
"My friend just got here and says he's upping his order by a few grams (he's got $ &lt;#&gt; ), when can you get here?",0,ham
Sorry sent blank msg again. Yup but trying 2 do some serious studying now.,0,ham
And of course you should make a stink!,0,ham
Babe !!!! I LOVE YOU !!!! *covers your face in kisses*,0,ham
We don call like  &lt;#&gt;  times oh. No give us hypertension oh.,0,ham
I am in office:)whats the matter..msg me now.i will call you at break:).,0,ham
Can u get pic msgs to your phone?,0,ham
Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones,1,spam
I know complain num only..bettr directly go to bsnl offc nd apply for it..,0,ham
"A famous quote : when you develop the ability to listen to 'anything' unconditionally without losing your temper or self confidence, it means you are ......... 'MARRIED'",0,ham
Hey... Why dont we just go watch x men and have lunch... Haha,0,ham
Oh god. I'm gonna Google nearby cliffs now.,0,ham
What should i eat fo lunch senor,0,ham
"Camera quite good, 10.1mega pixels, 3optical and 5digital dooms. Have a lovely holiday, be safe and i hope you hav a good journey! Happy new year to you both! See you in a couple of weeks!",0,ham
"sorry brah, just finished the last of my exams, what up",0,ham
Aight should I just plan to come up later tonight?,0,ham
"Sounds good, keep me posted",0,ham
"Jane babes not goin 2 wrk, feel ill after lst nite. Foned in already cover 4 me chuck.:-)",0,ham
This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18+only,1,spam
"Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:""if it is made by my students,this wont even start........ Datz confidence..",0,ham
<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min,1,spam
Todays Voda numbers ending 1225 are selected to receive a £50award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app,1,spam
Great! So what attracts you to the brothas?,0,ham
"Tee hee. Off to lecture, cheery bye bye.",0,ham
True dear..i sat to pray evening and felt so.so i sms'd you in some time...,0,ham
"Good FRIENDS CaRE for each Other.. CLoSE Friends UNDERSTaND each Other... and TRUE Friends STaY forever beyond words, beyond time. Gud ni8",0,ham
Shall i get my pouch?,0,ham
Reply to win £100 weekly! Where will the 2006 FIFA World Cup be held? Send STOP to 87239 to end service,1,spam
K..then come wenever u lik to come and also tel vikky to come by getting free time..:-),0,ham
HI DARLIN IM MISSIN U HOPE YOU ARE HAVING A GOOD TIME. WHEN ARE U BACK AND WHAT TIME IF U CAN GIVE ME A CALL AT HOME. JESS XX,0,ham
Super da:)good replacement for murali,0,ham
WINNER! As a valued network customer you hvae been selected to receive a £900 reward! To collect call 09061701444. Valid 24 hours only. ACL03530150PM,1,spam
It's ok lar. U sleep early too... Nite...,0,ham
My house here e sky quite dark liao... If raining then got excuse not 2 run already rite... Hee...,0,ham
Ü all write or wat..,0,ham
R u still working now?,0,ham
U GOIN OUT 2NITE?,0,ham
For fear of fainting with the of all that housework you just did? Quick have a cuppa,0,ham
"URGENT! Your mobile No *********** WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362220 ASAP! BOX97N7QP, 150ppm",1,spam
Am i that much bad to avoid like this?,0,ham
Everybody had fun this evening. Miss you.,0,ham
"As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, Txt the word OK to No: 88600 to claim. 150p/msg, EXP. 30Apr",1,spam
Yes i thought so. Thanks.,0,ham
"Oh ! A half hour is much longer in Syria than Canada, eh ? Wow you must get SO much more work done in a day than us with all that extra time ! *grins*",0,ham
"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL",0,ham
No need lar i go engin? Cos my sis at arts today...,0,ham
Ok... But they said i've got wisdom teeth hidden inside n mayb need 2 remove.,0,ham
Thanks for the Vote. Now sing along with the stars with Karaoke on your mobile. For a FREE link just reply with SING now.,1,spam
Text BANNEDUK to 89555 to see! cost 150p textoperator g696ga 18+ XXX,1,spam
Lol or I could just starve and lose a pound by the end of the day.,0,ham
I'm really not up to it still tonight babe,0,ham
Have you seen who's back at Holby?!,0,ham
Or just do that 6times,0,ham
Ok. No wahala. Just remember that a friend in need ...,0,ham
Check with nuerologist.,0,ham
Aww that's the first time u said u missed me without asking if I missed u first. You DO love me! :),0,ham
Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx,1,spam
I love u 2 my little pocy bell I am sorry but I love u,0,ham
U sick still can go shopping?,0,ham
"Aight, I'll ask a few of my roommates",0,ham
"'An Amazing Quote'' - ""Sometimes in life its difficult to decide whats wrong!! a lie that brings a smile or the truth that brings a tear....""",0,ham
Jesus christ bitch I'm trying to give you drugs answer your fucking phone,0,ham
Ok no prob. Take ur time.,0,ham
"K, jason says he's gonna be around so I'll be up there around  &lt;#&gt;",0,ham
"Hi ya babe x u 4goten bout me?' scammers getting smart..Though this is a regular vodafone no, if you respond you get further prem rate msg/subscription. Other nos used also. Beware!",1,spam
"Yup. Anything lor, if u dun wan it's ok...",0,ham
Haha... Hope ü can hear the receipt sound... Gd luck!,0,ham
Hey pple...$700 or $900 for 5 nights...Excellent location wif breakfast hamper!!!,0,ham
Your unique user ID is 1172. For removal send STOP to 87239 customer services 08708034412,1,spam
Cold. Dont be sad dear,0,ham
"I thought i'd get him a watch, just cos thats the kind of thing u get4an18th. And he loves so much!",0,ham
Send me your resume:-),0,ham
"Every King Was Once A Crying Baby And Every Great Building Was Once A Map.. Not Imprtant Where U r TODAY, BUT Where U Wil Reach TOMORW. Gud ni8",0,ham
Ok lor.,0,ham
Mum say we wan to go then go... Then she can shun bian watch da glass exhibition...,0,ham
We have to pick rayan macleran there.,0,ham
Waiting in e car 4 my mum lor. U leh? Reach home already?,0,ham
Only once then after ill obey all yours.,0,ham
Just curious because my cuz asked what I was up to,0,ham
Hi. Hope you had a good day. Have a better night.,0,ham
Yes princess! I want to catch you with my big strong hands...,0,ham
This weekend is fine (an excuse not to do too much decorating),0,ham
"K, fyi I'm back in my parents' place in south tampa so I might need to do the deal somewhere else",0,ham
"Gumby's has a special where a  &lt;#&gt; "" cheese pizza is $2 so I know what we're doin tonight",0,ham
Sent me ur email id soon,0,ham
Just sing HU. I think its also important to find someone female that know the place well preferably a citizen that is also smart to help you navigate through. Even things like choosing a phone plan require guidance. When in doubt ask especially girls.,0,ham
"The guy (kadeem) hasn't been selling since the break, I know one other guy but he's paranoid as fuck and doesn't like selling without me there and I can't be up there til late tonight",0,ham
"Yeah there's quite a bit left, I'll swing by tomorrow when I get up",0,ham
"I'm not coming over, do whatever you want",0,ham
at bruce b downs &amp; fletcher now,0,ham
Yes:)sura in sun tv.:)lol.,0,ham
"Good afternoon, my love ... How goes your day ? How did you sleep ? I hope your well, my boytoy ... I think of you ...",0,ham
"Sorry to trouble u again. Can buy 4d for my dad again? 1405, 1680, 1843. All 2 big 1 small, sat n sun. Thanx.",0,ham
Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/meg. CC: 08718720201 HG/Suite342/2lands Row/W1j6HL,1,spam
Think you sent the text to the home phone. That cant display texts. If you still want to send it his number is,0,ham
"REMINDER FROM O2: To get 2.50 pounds free call credit and details of great offers pls reply 2 this text with your valid name, house no and postcode",1,spam
Noice. Text me when you're here,0,ham
Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674&,1,spam
Yes just finished watching days of our lives. I love it.,0,ham
We currently have a message awaiting your collection. To collect your message just call 08718723815.,1,spam
Hey so whats the plan this sat?,0,ham
You have to pls make a note of all she.s exposed to. Also find out from her school if anyone else was vomiting. Is there a dog or cat in the house? Let me know later.,0,ham
"URGENT! Your Mobile No. was awarded £2000 Bonus Caller Prize on 5/9/03 This is our final try to contact U! Call from Landline 09064019788 BOX42WR29C, 150PPM",1,spam
Mobile Club: Choose any of the top quality items for your mobile. 7cfca1a,1,spam
"Just arrived, see you in a couple days &lt;3",0,ham
Anytime...,0,ham
V nice! Off 2 sheffield tom 2 air my opinions on categories 2 b used 2 measure ethnicity in next census. Busy transcribing. :-),0,ham
"Hey sweet, I was wondering when you had a moment if you might come to me ? I want to send a file to someone but it won't go over yahoo for them because their connection sucks, remember when you set up that page for me to go to and download the format disc ? Could you tell me how to do that ? Or do you know some other way to download big files ? Because they can download stuff directly from the internet. Any help would be great, my prey ... *teasing kiss*",0,ham
"Thank You for calling.Forgot to say Happy Onam to you Sirji.I am fine here and remembered you when i met an insurance person.Meet You in Qatar Insha Allah.Rakhesh, ex Tata AIG who joined TISSCO,Tayseer.",0,ham
S:-)if we have one good partnership going we will take lead:),0,ham
From 5 to 2 only my work timing.,0,ham
Even if he my friend he is a priest call him now,0,ham
CDs 4u: Congratulations ur awarded £500 of CD gift vouchers or £125 gift guaranteed & Freeentry 2 £100 wkly draw xt MUSIC to 87066 TnCs www.ldew.com1win150ppmx3age16,1,spam
when you and derek done with class?,0,ham
"Hey chief, can you give me a bell when you get this. Need to talk to you about this royal visit on the 1st june.",0,ham
... Are you in the pub?,0,ham
Kothi print out marandratha.,0,ham
Yetunde i'm in class can you not run water on it to make it ok. Pls now.,0,ham
"Actually, my mobile is full of msg. And i m doing a work online, where i need to send them  &lt;#&gt;  sent msg i wil explain u later.",0,ham
"Good afternoon loverboy ! How goes you day ? Any luck come your way? I think of you, sweetie and send my love across the sea to make you smile and happy",0,ham
"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call",1,spam
"Me not waking up until 4 in the afternoon, sup",0,ham
Jus telling u dat i'll b leaving 4 shanghai on 21st instead so we'll haf more time 2 meet up cya...,0,ham
"I'm taking derek &amp; taylor to walmart, if I'm not back by the time you're done just leave the mouse on my desk and I'll text you when priscilla's ready",0,ham
I'm aight. Wat's happening on your side.,0,ham
Only if you promise your getting out as SOON as you can. And you'll text me in the morning to let me know you made it in ok.,0,ham
I dled 3d its very imp,0,ham
Hi:)cts employee how are you?,0,ham
We r outside already.,0,ham
Ya but it cant display internal subs so i gotta extract them,0,ham
Imagine Life WITHOUT ME... see.. How fast u are searching me?Don't worry.. l'm always there To disturb U.. Goodnoon..:),0,ham
Hi my email address has changed now it is,0,ham
Call FREEPHONE 0800 542 0578 now!,1,spam
I‘m going to try for 2 months ha ha only joking,0,ham
I'll be at mu in like  &lt;#&gt;  seconds,0,ham
"U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription",1,spam
Hi di is yijue we're meeting at 7 pm at esaplanade tonight.,0,ham
You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!,1,spam
"I want to show you the world, princess :) how about europe?",0,ham
Pick you up bout 7.30ish? What time are  and that going?,0,ham
Ok. She'll be ok. I guess,0,ham
Sitting ard nothing to do lor. U leh busy w work?,0,ham
I dont want to hear anything,0,ham
Apart from the one i told you about yesterday?,0,ham
That would be great. We'll be at the Guild. Could meet on Bristol road or somewhere - will get in touch over weekend. Our plans take flight! Have a good week,0,ham
"Christmas is An occasion that is Celebrated as a Reflection of UR... Values..., Desires..., Affections...&amp; Traditions.... Have an ideal Christmas...",0,ham
I absolutely LOVE South Park! I only recently started watching the office.,0,ham
I am not having her number sir,0,ham
Ah you see. You have to be in the lingo. I will let you know wot on earth it is when has finished making it!,0,ham
Ball is moving a lot.will spin in last :)so very difficult to bat:),0,ham
The greatest test of courage on earth is to bear defeat without losing heart....gn tc,0,ham
"Men always needs a beautiful, intelligent, caring, loving, adjustable, cooperative wife. But the law allows only one wife....",0,ham
U gd lor go shopping i got stuff to do. U wan 2 watch infernal affairs a not? Come lar...,0,ham
No you'll just get a headache trying to figure it out. U can trust me to do the math. I promise. O:-),0,ham
4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938767 to update now! or2stoptxt T&Cs,1,spam
CALL 09090900040 & LISTEN TO EXTREME DIRTY LIVE CHAT GOING ON IN THE OFFICE RIGHT NOW TOTAL PRIVACY NO ONE KNOWS YOUR [sic] LISTENING 60P MIN 24/7MP 0870753331018+,1,spam
Esplanade lor. Where else...,0,ham
7 lor... Change 2 suntec... Wat time u coming?,0,ham
I'm home.,0,ham
Hi this is yijue... It's regarding the 3230 textbook it's intro to algorithms second edition... I'm selling it for $50...,0,ham
Why do you ask princess?,0,ham
"Claim a 200 shopping spree, just call 08717895698 now! Have you won! MobStoreQuiz10ppm",1,spam
Go fool dont cheat others ok,0,ham
It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.,0,ham
When did i use soc... I use it only at home... Ü dunno how 2 type it in word ar...,0,ham
Haha... They cant what... At the most tmr forfeit... haha so how?,0,ham
Loosu go to hospital. De dont let it careless.,0,ham
Then i buy.,0,ham
"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us",0,ham
"Helloooo... Wake up..! ""Sweet"" ""morning"" ""welcomes"" ""You"" ""Enjoy"" ""This Day"" ""with full of joy"".. ""GUD MRNG"".",0,ham
I anything lor.,0,ham
Exactly. Anyways how far. Is jide her to study or just visiting,0,ham
Dear where you will be when i reach there,0,ham
U can call now...,0,ham
Can do lor...,0,ham
Yar lor... Keep raining non stop... Or u wan 2 go elsewhere?,0,ham
Are you unique enough? Find out from 30th August. www.areyouunique.co.uk,1,spam
"SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE",1,spam
You know what hook up means right?,0,ham
"I wake up long ago already... Dunno, what other thing?",0,ham
Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;,0,ham
Did either of you have any idea's? Do you know of anyplaces doing something?,0,ham
"Painful words- ""I thought being Happy was the most toughest thing on Earth... But, the toughest is acting Happy with all unspoken pain inside..""",0,ham
"FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3x£150pw to e£nd txt stop",1,spam
"Win the newest Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!",1,spam
"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",0,ham
Don't forget though that I love you .... And I walk beside you. Watching over you and keeping your heart warm.,0,ham
Ok going to sleep. Hope i can meet her.,0,ham
SORRY IM STIL FUCKED AFTER LAST NITE WENT TOBED AT 430 GOT UP 4 WORK AT 630,0,ham
"Good evening Sir, hope you are having a nice day. I wanted to bring it to your notice that I have been late in paying rent for the past few months and have had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thank you for everything.",0,ham
ALRITE HUNNY!WOT U UP 2 2NITE? DIDNT END UP GOIN DOWN TOWN JUS DA PUB INSTEAD! JUS CHILLIN AT DA MO IN ME BEDROOM!LOVE JEN XXX.,0,ham
Be sure to check your yahoo email. We sent photos yesterday,0,ham
Why i come in between you people,0,ham
Sometimes Heart Remembrs someone Very much... Forgets someone soon... Bcoz Heart will not like everyone. But liked ones will be Remembered Everytime... BSLVYL,0,ham
Hi Petey!noim ok just wanted 2 chat coz avent spoken 2 u 4 a long time-hope ur doin alrite.have good nit at js love ya am.x,0,ham
Don't necessarily expect it to be done before you get back though because I'm just now headin out,0,ham
Hhahhaahahah rofl wtf nig was leonardo in your room or something,0,ham
Will ü b going to esplanade fr home?,0,ham
"Hi the way I was with u 2day, is the normal way&this is the real me. UR unique&I hope I know u 4 the rest of mylife. Hope u find wot was lost.",0,ham
The beauty of life is in next second.. which hides thousands of secrets. I wish every second will be wonderful in ur life...!! gud n8,0,ham
"Come to me, slave. Your doing it again ... Going into your shell and unconsciously avoiding me ... You are making me unhappy :-(",0,ham
K and you're sure I don't have to have consent forms to do it :V,0,ham
Simply sitting and watching match in office..,0,ham
Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow,0,ham
Ok I'm gonna head up to usf in like fifteen minutes,0,ham
"For your chance to WIN a FREE Bluetooth Headset then simply reply back with ""ADP""",1,spam
"Hey sexy buns ! Have I told you ? I adore you, loverboy. I hope you remember to thank your sister in law for those meatballs *grins* ... i love you, babe",0,ham
Do we have any spare power supplies,0,ham
Ü mean it's confirmed... I tot they juz say oni... Ok then...,0,ham
great princess! I love giving and receiving oral. Doggy style is my fave position. How about you? I enjoy making love  &lt;#&gt;  times per night :),0,ham
A bloo bloo bloo I'll miss the first bowl,0,ham
Is there a reason we've not spoken this year? Anyways have a great week and all the best in your exam,0,ham
Happy valentines day I know its early but i have hundreds of handsomes and beauties to wish. So i thought to finish off aunties and uncles 1st...,0,ham
I got to video tape pple type in message lor. U so free wan 2 help me? Hee... Cos i noe u wan 2 watch infernal affairs so ask u along. Asking shuhui oso.,0,ham
Ok i wont call or disturb any one. I know all are avoiding me. I am a burden for all,0,ham
"Ooh, 4got, i'm gonna start belly dancing in moseley weds 6.30 if u want 2 join me, they have a cafe too.",0,ham
Sorry * was at the grocers.,0,ham
"Alright if you're sure, let me know when you're leaving",0,ham
"I wasn't well babe, i have swollen glands at my throat ... What did you end up doing ?",0,ham
Its going good...no problem..but still need little experience to understand american customer voice...,0,ham
U still havent got urself a jacket ah?,0,ham
Good afternoon starshine! How's my boytoy? Does he crave me yet? Ache to fuck me ? *sips cappuccino* I miss you babe *teasing kiss*,0,ham
You dont know you jabo me abi.,0,ham
"Mmmmm ... I loved waking to your words this morning ! I miss you too, my Love. I hope your day goes well and you are happy. I wait for us to be together again",0,ham
Gd luck 4 ur exams :-),0,ham
Yes! I am a one woman man! Please tell me your likes and dislikes in bed...,0,ham
Hello hun how ru? Its here by the way. Im good. Been on 2 dates with that guy i met in walkabout so far. We have to meet up soon. Hows everyone else?,0,ham
Me sef dey laugh you. Meanwhile how's my darling anjie!,0,ham
What does the dance river do?,0,ham
GENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm,1,spam
"Geeee ... I miss you already, you know ? Your all I can think about. Fuck, I can't wait till next year when we will be together ... *loving kiss*",0,ham
"* Was really good to see you the other day dudette, been missing you!",0,ham
Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016,1,spam
I lost 4 pounds since my doc visit last week woot woot! Now I'm gonna celebrate by stuffing my face!,0,ham
"By the way, i've put a skip right outside the front of the house so you can see which house it is. Just pull up before it.",0,ham
I wud never mind if u dont miss me or if u dont need me.. But u wil really hurt me wen u need me &amp; u dont tell me......... Take care:-),0,ham
Can't. I feel nauseous. I'm so pissed. I didn't eat any sweets all week cause today I was planning to pig out. I was dieting all week. And now I'm not hungry :/,0,ham
Mmm so yummy babe ... Nice jolt to the suzy,0,ham
How much is torch in 9ja.,0,ham
happened here while you were adventuring,0,ham
"Well the weather in cali's great. But its complexities are great. You need a car to move freely, its taxes are outrageous. But all in all its a great place. The sad part is i missing home.",0,ham
Bring tat cd don forget,0,ham
"Fair enough, anything going on?",0,ham
This pain couldn't have come at a worse time.,0,ham
What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.,0,ham
This is ur face test ( 1 2 3 4 5 6 7 8 9  &lt;#&gt;  ) select any number i will tell ur face astrology.... am waiting. quick reply...,0,ham
PRIVATE! Your 2003 Account Statement for 07753741225 shows 800 un-redeemed S. I. M. points. Call 08715203677 Identifier Code: 42478 Expires 24/10/04,1,spam
I agree. So i can stop thinkin about ipad. Can you please ask macho the same question.,0,ham
"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION",1,spam
Hello which the site to download songs its urgent pls,0,ham
"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",1,spam
Correct. So how was work today,0,ham
Oh just getting even with u.... u?,0,ham
Ic. There are a lotta childporn cars then.,0,ham
I got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the  &lt;#&gt; day return period ended.,0,ham
Honestly i've just made a lovely cup of tea and promptly dropped my keys in it and then burnt my fingers getting them out!,0,ham
"Don't worry, * is easy once have ingredients!",0,ham
No..jst change tat only..,0,ham
"A cute thought for friendship: ""Its not necessary to share every secret with ur close Frnd, but watever u shared should be true""....",0,ham
"He said that he had a right giggle when he saw u again! You would possibly be the first person2die from NVQ, but think how much you could for!",0,ham
"HEY KATE, HOPE UR OK... WILL GIVE U A BUZ WEDLUNCH. GO OUTSOMEWHERE 4 ADRINK IN TOWN..CUD GO 2WATERSHD 4 A BIT? PPL FROMWRK WILL BTHERE. LOVE PETEXXX.",0,ham
I only haf msn. It's yijue@hotmail.com,0,ham
"I can make it up there, squeezed  &lt;#&gt;  bucks out of my dad",0,ham
You are a great role model. You are giving so much and i really wish each day for a miracle but God as a reason for everything and i must say i wish i knew why but i dont. I've looked up to you since i was young and i still do. Have a great day.,0,ham
PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05,1,spam
"Yeah, probably here for a while",0,ham
Just checking in on you. Really do miss seeing Jeremiah. Do have a great month,0,ham
Ok...,0,ham
U coming 2 pick me?,0,ham
When should I come over?,0,ham
Am slow in using biola's fne,0,ham
Babes I think I got ur brolly I left it in English wil bring it in 2mrw 4 u luv Franxx,0,ham
Thanks for your subscription to Ringtone UK your mobile will be charged £5/month Please confirm by replying YES or NO. If you reply NO you will not be charged,1,spam
"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text",1,spam
So the sun is anti sleep medicine.,0,ham
"Turns out my friends are staying for the whole show and won't be back til ~ &lt;#&gt; , so feel free to go ahead and smoke that $ &lt;#&gt;  worth",0,ham
Oic cos me n my sis got no lunch today my dad went out... So dunno whether 2 eat in sch or wat...,0,ham
Good Morning my Dear........... Have a great &amp; successful day.,0,ham
Understand. his loss is my gain :) so do you work? School?,0,ham
Yeah just open chat and click friend lists. Then make the list. Easy as pie,0,ham
I am in tirupur.  call you da.,0,ham
There is os called ubandu which will run without installing in hard disk...you can use that os to copy the important files in system and give it to repair shop..,0,ham
Have you always been saying welp?,0,ham
Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min,1,spam
"No! But we found a diff farm shop to buy some cheese. On way back now, can i call in?",0,ham
It's ok i noe u're busy but i'm really too bored so i msg u. I oso dunno wat colour she choose 4 me one.,0,ham
"Me also da, i feel yesterday night  wait til 2day night dear.",0,ham
Yeah imma come over cause jay wants to do some drugs,0,ham
:( but your not here....,0,ham
You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,1,spam
I.ll get there tomorrow and send it to you,0,ham
K:)i will give my kvb acc details:),0,ham
Sian... Aft meeting supervisor got work 2 do liao... U working now?,0,ham
Ya just telling abt tht incident..,0,ham
PRIVATE! Your 2003 Account Statement for 07973788240 shows 800 un-redeemed S. I. M. points. Call 08715203649 Identifier Code: 40533 Expires 31/10/04,1,spam
"Tell you what, if you make a little spreadsheet and track whose idea it was to smoke to determine who ""smokes too much"" for the entire month of february, I'll come up",0,ham
"Hello, my love ! How went your day ? Are you alright ? I think of you, my sweet and send a jolt to your heart to remind you ... I LOVE YOU! Can you hear it ? I screamed it across the sea for all the world to hear. Ahmad al Hallaq is loved ! and owned ! *possessive passionate kiss*",0,ham
Wherre's my boytoy ? :-(,0,ham
Your gonna be the death if me. I'm gonna leave a note that says its all robs fault. Avenge me.,0,ham
Honey boo I'm missing u.,0,ham
K I'll be sure to get up before noon and see what's what,0,ham
Ok lor ü reaching then message me.,0,ham
"Hi, wkend ok but journey terrible. Wk not good as have huge back log of marking to do",0,ham
I'm reading the text i just sent you. Its meant to be a joke. So read it in that light,0,ham
You got job in wipro:)you will get every thing in life in 2 or 3 years.,0,ham
Or u ask they all if next sat can a not. If all of them can make it then i'm ok lor.,0,ham
"Excellent, I'll see what riley's plans are",0,ham
You have 1 new voicemail. Please call 08719181503,1,spam
"Ha ha nan yalrigu heltini..Iyo kothi chikku, u shared many things wit me..so far i didn't told any body and even uttered a word abt u.. If ur trusting me so much how can i tell these to others.. Plz nxt time dont use those words to me..ok, chikku:-);-)B-)",0,ham
"Sir, good morning. Hope you had a good weekend. I called to let you know that i was able to raise  &lt;#&gt;  from my dad. He however said he would make the rest available by mid feb. This amount is still quite short and i was hoping you would help. Do have a good day. Abiola",0,ham
HOW ARE U? I HAVE MISSED U! I HAVENT BEEN UP 2 MUCH A BIT BORED WITH THE HOLIDAY WANT 2 GO BAK 2 COLLEGE! SAD ISNT IT?xx,0,ham
I can't describe how lucky you are that I'm actually awake by noon,0,ham
Ujhhhhhhh computer shipped out with address to sandiago and parantella lane. Wtf. Poop.,0,ham
Oh ok i didnt know what you meant. Yep i am baby jontin,0,ham
"Yeah that's what I thought, lemme know if anything's goin on later",0,ham
I have 2 docs appointments next week.:/ I'm tired of them shoving stuff up me. Ugh why couldn't I have had a normal body?,0,ham
Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!,1,spam
500 free text msgs. Just text ok to 80488 and we'll credit your account,1,spam
Dear i am not denying your words please,0,ham
Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down,0,ham
As a registered optin subscriber ur draw 4 £100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts,1,spam
Nvm take ur time.,0,ham
He fucking chickened out. He messaged me he would be late and woould buzz me and then I didn't hear a word from him,0,ham
Were trying to find a Chinese food place around here,0,ham
Haha... Yup hopefully  we will lose a few kg by mon. after hip hop can go orchard and weigh again,0,ham
You want to go?,0,ham
"I'm gonna be home soon and i don't want to talk about this stuff anymore tonight, k? I've cried enough today.",0,ham
G wants to know where the fuck you are,0,ham
Fine. Do you remember me.,0,ham
No sir. That's why i had an 8-hr trip on the bus last week. Have another audition next wednesday but i think i might drive this time.,0,ham
I think u have the wrong number.,0,ham
U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.,0,ham
I thk 50 shd be ok he said plus minus 10.. Did ü leave a line in between paragraphs?,0,ham
